,SYMP,DRUG
9258,78605,L01EA
9259,7823,R01AC
9260,27651,B05BC
9261,78650,S01JA
9262,586,C01BD
9263,78652,C09AA
9264,78052,N03AX
9265,78052,N05CF
9266,4279,M01AC
9267,71690,C09AA
9268,3899,D01AE
9269,4279,S02BA
9270,7825,N04BC
9271,3689,L01CD
9272,7231,N04BC
9273,4589,C09AA
9274,5997,S01GX
9275,37520,N02AX
9276,7863,J01MA
9277,6959,N03AA
9278,7840,N06AA
9279,4589,A03FA
9280,78900,G04BD
9281,7821,R01AX
9282,3441,H02AB
9283,7823,L01BC
9284,4279,C08CA
9285,78605,N02BF
9286,7872,M01AX
9287,7840,L02BG
9288,6959,A02BC
9289,37520,L01BC
9290,3899,N06AX
9291,78052,A16AX
9292,56400,A10BK
9293,78791,P02CA
9294,7840,R06AA
9295,78900,A04AA
9296,7840,N07BB
9297,7242,M01AC
9298,7812,N05CD
9299,78820,J01MA
9300,7821,S01FA
9301,56400,G02AD
9302,78052,R03DA
9303,78052,C08DB
9304,2875,N05AH
9305,3689,C07AB
9306,7872,L01BC
9307,72885,N05BA
9308,78900,G04CA
9309,7840,H01CB
9310,7823,N03AX
9311,5789,M02AA
9312,7863,N02BF
9313,78052,J02AX
9314,2699,N02AC
9315,78820,S01EB
9316,7295,N04BC
9317,78605,J05AC
9318,4279,N06AX
9319,78605,P01BC
9320,7863,B01AC
9321,7840,G04BD
9322,5781,J01CE
9323,3689,L01BB
9324,78052,L01BC
9325,7840,N06AX
9326,3709,H02AB
9327,7295,A06AX
9328,78605,N04BX
9329,4589,J05AD
9330,78906,M02AA
9331,27651,J05AF
9332,78550,R06AX
9333,56400,A16AA
9334,2699,L01BB
9335,56400,J05AB
9336,4589,N02AX
9337,4279,N01AH
9338,5789,M01AE
9339,7802,A05AA
9340,4589,N05CD
9341,78052,J04BA
9342,5780,N04BC
9343,56400,S01EE
9344,7872,N01BB
9345,78791,J05AF
9346,78791,B05CA
9347,2875,N06AX
9348,5789,N04BX
9349,78650,L01CD
9350,6959,M05BA
9351,78900,S02AA
9352,4279,C09AA
9353,7821,G03XC
9354,5997,J02AX
9355,72885,C03AA
9356,72885,C09AA
9357,4279,R03DA
9358,78791,J02AC
9360,3709,C08CA
9361,78906,R03DA
9362,2699,V03AF
9363,78052,P01AX
9364,7840,L01AD
9365,7821,N02BF
9366,7295,B05BC
9367,7840,S01LA
9368,7823,J01DC
9369,78052,M02AA
9370,78791,L01BA
9371,7821,D11AA
9372,4279,M03BX
9373,78550,N06BA
9374,4589,C09AA
9375,7821,S01AD
9376,2875,A02BC
9377,5997,N06AA
9378,78550,C08DB
9379,78791,C10AD
9380,7863,L01BC
9381,2875,J01DC
9382,7295,G04BE
9383,5849,M01AH
9384,78605,H01CA
9385,7823,M01AX
9386,37520,L01CD
9387,2699,L02BG
9388,78052,L01AB
9389,7802,C07AA
9390,78052,N05AA
9391,7802,N05CD
9392,78791,N02BA
9393,5997,S01EC
9394,5997,C09AA
9395,4589,J01MA
9396,5849,N02CC
9397,78605,L01DB
9398,2875,S01AA
9399,4589,N07BC
9400,2875,L01BA
9401,7823,C07AG
9402,78605,C10AA
9403,7840,N05BA
9404,56400,G03CA
9405,7872,N05BA
9406,3899,G02CC
9407,7802,L04AX
9408,7840,D06BB
9409,7840,G02AD
9410,27651,N04BX
9411,3689,N06AX
9412,7802,N06AX
9413,78650,J02AC
9415,56400,N06DA
9416,78550,N02AX
9417,72885,A02BC
9418,78550,N05CF
9419,7821,L01CB
9420,3899,L04AX
9421,7895,L01EA
9422,78791,L01EA
9423,7823,J01DH
9424,5789,M01AX
9425,7840,N05AC
9426,4111,G04BE
9427,7231,S01EB
9428,6959,D05BB
9429,78820,N04BC
9431,2875,P01AX
9432,7840,N01BB
9433,5997,N03AX
9434,7863,B01AC
9435,78650,J01AA
9436,78605,L01AA
9437,78550,C07AB
9438,56400,C08DB
9439,485,N04BC
9440,78900,P01BA
9441,7802,A10BA
9442,78791,D10AF
9443,78820,C07AG
9444,27651,L01AC
9445,7802,J01DD
9446,2875,C03DA
9447,4279,A05AA
9448,72885,A03AE
9449,6959,J05AE
9450,7802,N06BA
9451,4279,R07AB
9452,78900,M01AG
9453,4589,A10BK
9454,78052,N05AH
9455,78550,J01MA
9456,78650,R03AA
9457,586,L01EB
9458,78652,N05AX
9460,78900,N06DA
9461,4589,M01AB
9463,5997,N03AX
9464,78605,C01CA
9465,7821,J01DD
9466,5849,J01MA
9467,56400,N04BX
9468,7823,S01BC
9469,5997,V08CA
9470,4589,N06AA
9471,7812,N07XX
9472,78791,J04AB
9473,3689,A16AX
9474,7895,L01DB
9475,4589,N05AF
9476,27651,J02AX
9477,7802,N05AB
9479,6959,H02AA
9480,6959,C09AA
9481,7840,N05CF
9482,78900,A08AB
9483,7231,L01XX
9484,7840,N06AB
9485,7823,C09AA
9486,7872,N01BB
9487,7895,C03DB
9488,78052,L02BB
9489,56400,C10AB
9490,6959,A10BK
9491,78605,R03CC
9492,7840,L01DB
9493,7840,N06BA
9494,2875,N03AB
9495,78550,C07AB
9497,78550,A10BK
9498,72885,N03AX
9499,5789,L01AB
9500,7821,C01DA
9501,78791,C03AA
9502,78605,L01CB
9503,78900,N02AC
9504,7821,N05AH
9505,7821,N05BE
9506,78057,N06AB
9507,4589,L01BB
9508,2875,A10BH
9509,7872,J05AC
9510,2875,C07AG
9511,72885,A07EC
9512,78605,R01AC
9513,78820,D04AA
9514,78650,N01BB
9515,6959,R01AC
9516,56400,L01BA
9518,5119,L01XX
9519,9916,N05CD
9520,78791,M02AA
9522,7872,N02CC
9523,7825,C05AE
9524,7821,M02AA
9525,7840,N07XX
9526,78791,J01DH
9527,3899,L01XG
9529,78651,N06AB
9530,4589,A10BK
9531,7821,J01XD
9532,7295,H05BX
9533,78052,C09AA
9534,6959,N06AX
9535,2875,A10BA
9536,6959,J01MA
9537,586,R03AA
9538,3689,N05AX
9539,78551,B02AA
9540,3689,N05BA
9541,78605,M01AB
9542,78605,J04AB
9543,78900,A04AA
9544,5849,J05AG
9545,78791,P02BA
9546,78052,S01ED
9547,7821,G04CA
9548,78791,M05BA
9549,2875,C08CA
9550,78550,N05AE
9551,4279,C01CA
9552,78551,L01XG
9553,72885,A01AB
9554,7840,J05AC
9555,78605,N05CF
9556,5997,J04AB
9557,78550,L01AA
9558,5780,N06AB
9559,78550,A10BB
9560,7840,R05DB
9561,2699,S01AD
9562,7840,A02BC
9563,78900,L01AB
9564,37520,S01EE
9565,5849,N03AX
9566,78900,J01DD
9567,78605,C07AB
9568,7872,N05AE
9569,78052,J01XD
9570,5849,J02AC
9571,7821,A02BC
9572,6959,L01XA
9573,7872,M05BA
9574,78550,C07AB
9575,78900,A10BB
9576,78550,P01BC
9577,78052,L02BA
9578,56400,D05BB
9580,27651,N05AX
9581,5997,G04BD
9582,3709,S01BC
9583,78650,L01BB
9584,7802,N06AX
9585,7821,C01BC
9586,56400,M01AB
9587,5849,L01BA
9588,78906,J02AC
9589,2875,J01CA
9590,4279,A07EA
9591,71690,M05BA
9592,7840,N01BB
9593,2875,N06AA
9594,56400,N05AX
9595,4279,N04BB
9596,78550,C03DB
9597,78820,N06DA
9598,5849,L01BC
9599,78550,C01BA
9600,56400,A06AX
9601,78650,C01CA
9602,5849,G02CC
9603,7840,N02CC
9604,7823,N06DA
9605,7895,A07AA
9606,6959,L04AX
9607,78900,G02AD
9608,78052,R01AC
9609,72885,P01AX
9610,78605,C07AG
9611,7821,J01DH
9612,2699,A10BG
9613,6959,C01BD
9615,78052,J05AC
9616,7840,J05AH
9617,78650,D05AX
9618,27651,D05AX
9619,3689,N06BA
9620,4589,A06AX
9621,5781,V03AB
9622,56400,C10AB
9623,6959,M05BA
9624,4279,L01EB
9625,37520,L01BC
9626,3689,C01BD
9627,78650,N02BF
9628,586,N06AB
9629,5119,M01AH
9630,7840,J05AG
9631,78791,A16AA
9632,6959,D10AD
9633,4589,A04AA
9634,7802,G04BE
9635,5997,L01XB
9636,5780,L01BC
9637,2875,G03BA
9638,7823,N03AE
9639,78605,L01AA
9640,2699,L01XX
9641,3689,D10AD
9642,78791,J05AF
9643,2875,C03DB
9644,78052,A02BA
9645,78052,M01AB
9646,7242,M02AA
9647,4279,C01BC
9648,4279,L04AA
9649,7823,M01AE
9650,7821,N02CC
9651,3689,P01BA
9652,5849,C01BD
9653,37430,S01ED
9654,7802,J01MA
9655,78900,N06BA
9656,72885,L04AA
9657,78900,C01BA
9658,78650,G03AD
9659,5789,M02AA
9660,6959,R03AA
9661,56400,L01AB
9662,7812,N06AB
9663,2699,J05AE
9664,7872,J05AE
9665,78550,C09AA
9666,6959,D01AA
9667,78900,A08AA
9668,7821,N05CF
9669,4279,J01MA
9670,78052,J05AF
9671,4589,V03AF
9672,7823,H01CA
9673,7821,A01AC
9674,78791,B01AC
9675,78900,J05AC
9676,7840,G04BE
9677,7840,N05AX
9678,7802,C07AB
9679,7812,N06AX
9680,56400,N05CD
9681,7840,A16AX
9682,7840,J05AF
9683,56400,N06AX
9684,7840,A04AA
9685,7840,N02CC
9686,78550,C08DA
9687,56400,N03AF
9688,3899,N02BA
9689,78052,A08AB
9690,5119,L01BB
9691,7295,G03BA
9692,5997,N05AX
9693,56400,N02AA
9694,7840,J04AD
9695,6959,G02CC
9696,2699,L01CE
9697,7872,M03BX
9698,5789,L01EA
9699,78605,V08CA
9700,78791,A07EC
9702,27651,N06AX
9703,7812,J05AE
9704,78550,N04BC
9705,4589,M05BA
9706,78900,N03AE
9707,78052,N03AX
9708,7295,G03XB
9709,78052,C09CA
9710,7821,H03BB
9711,4589,N05AE
9712,2699,C02CA
9713,56400,N06AX
9714,4111,C01BC
9715,78900,L01EX
9716,78052,D04AA
9717,7823,C03AA
9718,7823,N02AA
9719,5789,N02BA
9720,78052,R02AX
9721,7840,R03DA
9722,7840,J01XX
9723,7802,N05CD
9724,7821,A10BB
9725,7231,N06AB
9726,78650,A02BC
9727,37520,S01ED
9728,27651,L01BA
9730,78650,G04BD
9731,2875,G01AA
9732,78650,N04BD
9733,78605,L01BB
9734,7231,N06BA
9735,7231,C08CA
9736,78900,M01AE
9737,4589,J05AP
9738,7821,J05AH
9739,78550,R07AX
9740,6959,N06AB
9741,78791,C03AA
9742,56400,N06AX
9743,71690,G04CA
9744,7823,L01BC
9745,4279,C02AA
9746,7872,L01BA
9747,78550,V03AF
9748,9916,N05BA
9749,2699,C03AA
9750,7295,N06DA
9752,3689,N06AB
9753,7802,A01AC
9754,6959,L01EA
9755,78550,J05AX
9756,7802,N05CD
9757,2699,M01AC
9758,2875,M01AC
9759,56400,N03AX
9760,78052,C10AA
9761,2875,R02AX
9762,7840,N02CC
9763,2699,J04AC
9764,78900,N06AX
9765,72981,C09CA
9766,56400,C07AB
9767,7295,B01AX
9769,78605,N02AC
9770,78605,B01AC
9771,3441,A01AC
9772,4589,N05CF
9773,7821,D05BB
9774,7823,C08CA
9775,7840,R03DA
9776,78550,A05AA
9777,78650,L04AD
9778,3709,J01MA
9779,7840,N03AX
9780,78791,M01AE
9781,78791,A06AH
9782,6959,S01AA
9783,2875,C08CA
9784,78052,J05AF
9785,4589,L01CD
9786,2875,G02AD
9787,7825,N04BC
9788,7802,N06AB
9789,7812,N05AH
9790,4589,H05BX
9791,72885,N06AX
9792,4111,C07AG
9793,27651,L01BC
9794,7802,N03AG
9795,7295,C08CA
9796,78052,A02BC
9797,7802,N05BA
9798,78605,J05AP
9799,78052,N02BF
9800,4111,B01AC
9801,78791,J01CE
9802,78605,M01AE
9803,7823,N04BC
9805,78052,R03AA
9806,5789,L01EJ
9807,7823,L01DB
9808,4589,A10BB
9809,78650,C08DB
9810,5997,B01AA
9811,78900,C01AA
9812,3709,N02CC
9813,2699,J05AF
9814,7821,A10BH
9815,2699,L01EA
9816,7802,N04BC
9817,78820,G02CC
9818,7872,C03CC
9819,3899,N02BA
9820,6959,A02BA
9821,7295,G04BE
9822,72885,N05BA
9823,7840,R07AX
9824,78550,J05AE
9825,7840,N06AX
9826,5849,S01BC
9827,2699,L01EX
9828,72885,H05BX
9829,7802,M01AC
9830,6959,L02BG
9831,7823,N03AG
9832,78605,R03CC
9833,2699,M02AA
9834,56400,N06BA
9835,78900,G04BD
9836,3709,L01BC
9837,78791,A16AA
9838,7872,J01DH
9839,7802,B01AA
9840,78194,C10AA
9841,3899,N03AF
9842,7231,N07XX
9843,6959,N05AX
9844,586,M05BA
9845,72885,N03AG
9846,78900,L01DB
9847,7802,C02AA
9848,7295,L01EX
9849,7821,C09AA
9850,7821,N05CD
9851,78605,N06BC
9852,78650,D11AX
9853,7840,N03AF
9854,586,J05AF
9856,78605,N01BB
9857,27651,N07BB
9858,4279,N02AA
9859,78550,G02CC
9860,7821,V04CX
9861,7840,N05CF
9862,7802,C09CA
9863,78900,C07AB
9864,78605,B01AA
9865,4589,C09CA
9866,7840,P02CA
9867,7840,R01AA
9868,4589,C01CA
9869,27651,L01EA
9870,7802,R02AX
9871,7821,J01DD
9872,27651,D11AA
9873,7821,J05AF
9874,78605,J05AE
9875,3709,D10AD
9876,7821,N05AC
9877,78052,C01BC
9878,78791,N05AE
9879,3689,C05AA
9880,7840,L04AD
9881,4279,N06DA
9882,7812,N04BB
9884,56400,N05CD
9885,2875,N06AA
9886,78791,C10AB
9887,7872,G01AA
9888,78791,C02AB
9889,4111,N07XX
9890,78605,A06AX
9891,78900,S02AA
9892,2875,L01BB
9893,9916,N06AB
9894,7907,J01CE
9895,78605,V04CX
9896,7802,L01XA
9897,7802,M01AX
9898,7840,J05AF
9899,2875,J01FA
9900,7863,R01AC
9901,78820,N05AH
9902,2699,J05AF
9903,78605,J01DH
9904,78605,G03BA
9905,4111,N04BC
9906,37520,D07AB
9907,7840,C07AG
9908,7802,N06AA
9909,7840,N01AH
9910,4589,C02CA
9911,78605,N05AF
9912,3709,N06AX
9913,7823,L01CA
9914,78900,J01FA
9915,78650,G02AB
9916,78791,N06AX
9917,3899,J02AC
9918,7231,N04BD
9919,78791,S01EB
9920,7802,A04AA
9921,7840,J01DC
9922,4589,B02AA
9923,5997,M01AH
9924,2699,H05BX
9925,56400,J05AG
9926,6959,D09AA
9927,6959,A10BX
9928,4589,R03AA
9929,78550,R03DA
9930,78650,N04BC
9931,2875,C04AD
9932,7821,S01FA
9933,7895,J05AF
9934,78052,G02CC
9935,7823,S01EE
9936,7823,B01AC
9937,7812,N02BF
9938,27651,N06AA
9939,586,J01EC
9940,78650,S01EC
9941,4589,A04AA
9942,78791,N06DA
9943,7825,J02AC
9944,7821,S01GX
9945,56400,C10AA
9946,78900,C03CA
9947,78052,J01DF
9948,5997,J05AD
9949,78052,A14AA
9950,78791,N05AH
9951,7802,C08CA
9952,78605,L01XX
9953,2875,C01BC
9954,7872,J05AD
9955,72885,V08CA
9956,7840,A02BA
9957,7802,J05AF
9958,78052,J05AE
9959,5849,M01AE
9960,78900,C09AA
9961,4589,N02BF
9962,7840,S01EA
9963,72885,G02AD
9964,56400,L04AX
9965,78791,L01XA
9966,78605,J01AA
9968,78791,D09AA
9969,56400,V03AC
9970,78906,C01BA
9971,72885,C01CA
9972,586,A16AA
9973,7802,N05CA
9974,7231,N02BF
9975,78052,C02CA
9976,4279,C01AA
9977,5789,B01AC
9978,3709,D09AA
9979,2699,L01CD
9980,5997,J05AB
9981,78650,C07AB
9982,72885,M02AA
9983,7295,C07AG
9984,7840,N06AA
9985,2875,C07AA
9986,5997,J01CF
9987,56400,J05AF
9988,7821,A16AA
9989,5849,L04AX
9990,72885,N06DA
9991,78605,M01AE
9992,56400,M01AC
9994,7872,N05AD
9995,78791,N06AA
9996,7802,M03BA
9997,78791,J01MA
9998,7823,C02AC
9999,71690,N02CC
10000,27651,N04BC
10001,78605,C09AA
10002,4589,L01XX
10003,7840,J04AK
10005,78791,M01AB
10006,78605,A02BC
10007,78650,A02BC
10008,7823,S01EE
10009,2875,C02KB
10010,3899,L01BB
